Director,PA,BB,AB,OUTS,H,1B,2B,3B,HR,BA,OBP,SLG,OPS,WAR,WAR/PA,Scaled WAR,Scaled WAR/PA,Average Composite Score,Bucket,Composite Score+,Standard Deviation,Coefficient of Variation,Adjusted StDev,Best 2 Film Run Score,Best 2 Film Run Titles,Best 3 Film Run Score,Best 3 Film Run Titles,Best 5 Film Run Score,Best 5 Film Run Titles,Best Top 2 Overall Score,Out Rate,BB Rate,1B Rate,2B Rate,3B Rate,HR Rate,XBH,XBH Rate,Eligible,Career_Value,Rate_Quality,Peak,Profile,Strength
Aaron Seltzer & Jason Friedberg,8,0,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,-380.4,-47.55,-38.35,-4.79,7.45,OUT,14.0,3.2,0.4242,8.0,9.3,Vampires Suck → Best Night Ever,9.2,Best Night Ever → The Starving Games → Superfast!,8.2,Meet the Spartans → Vampires Suck → Best Night Ever → The Starving Games → Superfast!,13.6,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,True,-2.0340463053401066,-3.7374168028007726,-4.4823161771970685,-1.5976477303111325,-2.9846766826637188
Adam McKay,8,4,4,2,2,1,1,0,0,0.5,0.75,0.75,1.5,46.4,5.8,4.68,0.58,60.8,BB,113.9,10.5,0.1732,12.6,72.2,The Big Short → Vice,65.6,The Big Short → Vice → Don't Look Up,,,84.0,0.25,0.5,0.125,0.125,0.0,0.0,1,0.125,True,0.33160184931769165,0.16311025727373496,-0.262277229263602,0.11448088220510991,0.09758498823886275
Adrian Lyne,9,1,8,7,1,1,0,0,0,0.125,0.222,0.125,0.347,-89.7,-9.97,-9.04,-1.0,45.03,OUT,77.9,16.5,0.3655,16.2,67.4,Fatal Attraction → Jacob's Ladder,56.6,Fatal Attraction → Jacob's Ladder → Indecent Proposal,53.5,Fatal Attraction → Jacob's Ladder → Indecent Proposal → Lolita → Unfaithful,76.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0,0.0,True,-1.1320502828921815,-0.9898665325552245,-0.9407190822185783,-1.192549734215927,-1.0607714354042905
Akira Kurosawa,30,3,27,2,25,9,4,7,5,0.926,0.933,2.148,3.081,705.7,23.52,71.15,2.37,78.52,1B,125.2,16.7,0.2133,16.6,97.5,Ikiru → Seven Samurai,92.9,Yojimbo → Sanjuro → High and Low,92.0,The Hidden Fortress → The Bad Sleep Well → Yojimbo → Sanjuro → High and Low,98.8,0.06666666666666667,0.1,0.3,0.13333333333333333,0.23333333333333334,0.16666666666666666,16,0.5333333333333333,True,2.107158323221924,1.4586555150904223,1.6138956572486471,1.8213948022567363,1.7645642505026917
Alan J. Pakula,16,1,15,11,4,3,0,1,0,0.267,0.313,0.4,0.713,-60.7,-3.79,-6.12,-0.38,51.21,OUT,84.8,17.3,0.3381,17.0,78.7,The Parallax View → All the President's Men,69.2,Love and Pain and the Whole Damn Thing → The Parallax View → All the President's Men,,,89.0,0.6875,0.0625,0.1875,0.0,0.0625,0.0,1,0.0625,True,-0.9812128829483969,-0.538034157086425,0.026364602505293266,-0.7554498304767175,-0.5733712196251455
Alan Taylor,5,1,4,4,0,0,0,0,0,0.0,0.2,0.0,0.2,-40.5,-8.1,-4.08,-0.82,46.9,OUT,85.6,11.7,0.2502,13.8,57.1,Palookaville → The Emperor's New Clothes,53.4,Palookaville → The Emperor's New Clothes → Thor: Dark World,46.9,Palookaville → The Emperor's New Clothes → Thor: Dark World → Terminator Genisys → The Many Saints of Newark,59.9,0.8,0.2,0.0,0.0,0.0,0.0,0,0.0,True,-0.8526936766376916,-0.8531470273567365,-1.4309117333794936,-1.433832322926454,-1.1135892577606559
Alejandro G. Inarritu,7,1,6,0,6,3,2,1,0,1.0,1.0,1.667,2.667,153.9,21.99,15.52,2.22,76.99,1B,142.8,11.2,0.1456,13.1,83.9,Amores Perros → 21 Grams,81.2,Biutiful → Birdman or (The Unexpected Virtue of Ignorance) → The Revenant,79.8,Amores Perros → 21 Grams → Babel → Biutiful → Birdman or (The Unexpected Virtue of Ignorance),90.8,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,3,0.42857142857142855,True,0.8344571702571765,1.3467941017462048,0.7900126969769902,1.5538568414258624,1.095310219043124
Alex Garland,5,1,4,1,3,2,1,0,0,0.75,0.8,1.0,1.8,54.3,10.86,5.47,1.09,65.86,1B,125.2,14.2,0.2155,15.0,74.4,Ex Machina → Annihilation,64.0,Ex Machina → Annihilation → Men,65.9,Ex Machina → Annihilation → Men → Civil War → Warfare,81.3,0.2,0.2,0.4,0.2,0.0,0.0,1,0.2,True,0.38127901956769894,0.5330571536931727,-0.2628313205494571,0.6019605218477044,0.30233226852577944
Alfonso Cuaron,8,1,7,1,6,0,6,0,0,0.857,0.875,1.714,2.589,176.3,22.04,17.78,2.22,77.04,1B,139.8,15.5,0.2011,15.6,88.0,Harry Potter and the Prisoner of Azkaban → Children of Men,87.6,Y Tu Mama Tambien → Harry Potter and the Prisoner of Azkaban → Children of Men,85.9,Y Tu Mama Tambien → Harry Potter and the Prisoner of Azkaban → Children of Men → Gravity → Roma,88.9,0.125,0.125,0.0,0.75,0.0,0.0,6,0.75,True,0.912903019403116,1.35044970348948,1.1507615748842301,1.3516840982063283,1.169510545055628
Alfred Hitchcock ,53,4,49,19,30,16,7,3,4,0.612,0.642,1.122,1.764,532.6,10.05,53.7,1.01,65.05,1B,107.1,20.0,0.30760000000000004,19.6,95.6,North by Northwest → Pyscho,95.2,Vertigo → North by Northwest → Pyscho,,,97.7,0.3584905660377358,0.07547169811320754,0.3018867924528302,0.1320754716981132,0.05660377358490566,0.07547169811320754,14,0.2641509433962264,True,1.7937556682438756,0.47383640545211664,1.5467449503155408,0.43902414475026397,1.1310768683651298
Andrei Tarkovsky,7,0,7,0,7,1,1,5,0,1.0,1.0,2.571,3.571,222.4,31.77,22.42,3.2,86.77,2B,140.2,7.2,0.0834,10.8,91.9,Ivan's Childhood → Andrei Rublev,91.1,Ivan's Childhood → Andrei Rublev → Solaris,90.4,Ivan's Childhood → Andrei Rublev → Solaris → Mirror → Stalker,93.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,6,0.8571428571428571,True,1.0596485870433026,2.06182980273081,1.444522838435326,2.2943024828046097,1.6533432329654467
Andrew Stanton,6,0,6,2,4,2,0,1,1,0.667,0.667,1.5,2.167,76.2,12.7,7.68,1.28,67.7,1B,125.3,24.9,0.3674,20.8,92.9,Finding Nemo → WALL-E,86.1,A Bug's Life → Finding Nemo → WALL-E,75.0,A Bug's Life → Finding Nemo → WALL-E → John Carter → Finding Dory,94.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,2,0.3333333333333333,True,0.5037159303559356,0.6675832978456956,0.8130288785679499,0.822298626914818,0.6857275485931557
Andy Fickman,12,1,11,10,1,1,0,0,0,0.091,0.167,0.091,0.258,-286.6,-23.88,-28.9,-2.41,31.12,OUT,58.3,24.3,0.7796,21.8,58.0,Reefer Madness: The Movie Musical → She's the Man,52.4,Reefer Madness: The Movie Musical → She's the Man → The Game Plan,42.4,Reefer Madness: The Movie Musical → She's the Man → The Game Plan → Race to Witch Mountain → You Again,79.1,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0,0.0,True,-1.8027872206364128,-2.006854937534351,-1.3899437514922015,-1.2983264783870272,-1.6497011341249674
Andy Muschietti,4,0,4,3,1,1,0,0,0,0.25,0.25,0.25,0.5,-8.6,-2.15,-0.87,-0.22,52.85,OUT,99.4,13.2,0.24989999999999998,14.7,61.1,It → It Chapter 2,55.7,Mama → It → It Chapter 2,,,72.3,0.75,0.0,0.25,0.0,0.0,0.0,0,0.0,True,-0.5449119302597167,-0.41813041990700234,-1.0138432124484669,-0.9463526832838595,-0.7107375238235543
Ang Lee,14,2,12,4,8,2,5,1,0,0.667,0.714,1.25,1.964,171.2,12.23,17.26,1.23,67.23,1B,120.8,20.7,0.3079,19.4,85.0,Eat Drink Man Woman → Sense and Sensibility,84.4,The Wedding Banquet → Eat Drink Man Woman → Sense and Sensibility,79.1,"Eat Drink Man Woman → Sense and Sensibility → The Ice Storm → Ride with the Devil → Crouching Tiger, Hidden Dragon",89.7,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.0,6,0.42857142857142855,True,0.8953170458006356,0.6332206414589099,0.8453262716637464,0.6560259884193693,0.7694370397047287
Anthony Mann,35,7,28,15,13,13,0,0,0,0.464,0.571,0.464,1.036,83.3,2.38,8.4,0.24,57.38,BB,90.5,11.1,0.1932,11.7,73.6,The Furies → Winchester '73,71.0,Devil's Doorway → The Furies → Winchester '73,,,79.1,0.42857142857142855,0.2,0.37142857142857144,0.0,0.0,0.0,0,0.0,True,0.5396686345237478,-0.08693290196628035,-0.08456729713561661,-0.30038380304078727,0.05894877997349265
Anthony Minghella,6,0,6,2,4,4,0,0,0,0.667,0.667,0.667,1.333,44.9,7.48,4.53,0.75,62.48,BB,110.4,16.2,0.2597,16.0,76.7,The English Patient → The Talented Mr. Ripley,73.9,The English Patient → The Talented Mr. Ripley → Cold Mountain,66.0,Truly Madly Deeply → Mr. Wonderful → The English Patient → The Talented Mr. Ripley → Cold Mountain,76.8,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0,0.0,True,0.3217070039726911,0.2859384758477776,-0.02959185910483851,0.1391883781207086,0.1884364310016838
Antoine Fuqua,16,1,15,12,3,2,1,0,0,0.2,0.25,0.267,0.517,-128.6,-8.04,-12.97,-0.81,46.96,OUT,87.0,16.9,0.36060000000000003,16.7,67.6,The Equalizer → Southpaw,62.4,The Equalizer → Southpaw → The Magnificent Seven,55.8,Shooter → Brooklyn's Finest → Olympus Has Fallen → The Equalizer → Southpaw,84.3,0.75,0.0625,0.125,0.0625,0.0,0.0,1,0.0625,True,-1.3004213759863812,-0.8487603052648065,-0.6065204213264663,-0.9807796793692771,-0.9501025303175881
Ari Aster,4,2,2,0,2,2,0,0,0,1.0,1.0,1.0,2.0,40.3,10.08,4.06,1.02,65.08,1B,123.7,10.3,0.1582,13.4,73.2,Hereditary → Midsommar,67.8,Hereditary → Midsommar → Beau Is Afraid,,,78.5,0.0,0.5,0.5,0.0,0.0,0.0,0,0.0,True,0.28959280136313237,0.4760297664980816,-0.2620002926042278,1.0075324577979599,0.3418917004419952
Asghar Farhadi,9,1,8,1,7,5,1,0,1,0.875,0.889,1.375,2.264,177.0,19.67,17.85,1.98,74.67,1B,139.7,14.5,0.19440000000000002,15.0,91.5,About Elly → A Separation,87.2,About Elly → A Separation → The Past,83.5,Fireworks Wednesday → About Elly → A Separation → The Past → The Salesman,95.7,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,2,0.2222222222222222,True,0.9152506161756931,1.1771741808582417,1.1374476563282765,1.102890531262947,1.073808750401927
Baltasar Kormakur,14,2,12,11,1,1,0,0,0,0.083,0.214,0.083,0.298,-107.5,-7.68,-10.84,-0.77,47.32,OUT,88.5,13.9,0.2927,14.4,53.4,101 Reykjavik → The Sea,50.2,Everest → The Oath → Adrift,49.2,101 Reykjavik → The Sea → A Little Trip to Heaven → Jar City → White Night Wedding,76.4,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0,0.0,True,-1.2129494224826651,-0.822439972713226,-1.2592364536892735,-1.27329960582419,-1.1389638545102625
Barry Jenkins,4,1,3,1,2,1,1,0,0,0.667,0.75,1.0,1.75,45.5,11.38,4.59,1.15,66.38,1B,125.1,16.6,0.2501,16.2,80.1,Moonlight → If Beale Street Could Talk,72.5,Medicine for Melancholy → Moonlight → If Beale Street Could Talk,,,84.3,0.25,0.25,0.25,0.25,0.0,0.0,1,0.25,True,0.3256843130953175,0.5710754118232337,0.09985641839072637,0.4807435025177634,0.36158695198563795
Barry Levinson,28,4,24,14,10,9,1,0,0,0.417,0.5,0.458,0.958,-62.5,-2.23,-6.3,-0.23,52.77,OUT,93.9,18.8,0.3556,18.3,76.0,Rain Man → Avalon,73.1,Rain Man → Avalon → Bugsy,71.0,"Good Morning, Vietnam → Tin Men → Rain Man → Avalon → Bugsy",82.0,0.5,0.14285714285714285,0.32142857142857145,0.03571428571428571,0.0,0.0,1,0.03571428571428571,True,-0.9914377171817865,-0.42397938269624247,0.1710656649742261,-0.4097220392911405,-0.4426041524432682
Baz Luhrmann,6,3,3,1,2,2,0,0,0,0.667,0.833,0.667,1.5,39.8,6.63,4.01,0.67,61.63,BB,111.7,12.0,0.19469999999999998,13.7,65.8,Romeo + Juliet → Moulin Rouge!,67.3,Strictly Ballroom → Romeo + Juliet → Moulin Rouge!,61.3,Strictly Ballroom → Romeo + Juliet → Moulin Rouge! → Australia → The Great Gatsby,75.6,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0,0.0,True,0.2860693483337063,0.22379324621210125,-0.385057320442815,0.2759742432869152,0.10069963459981648
Ben Affleck,5,0,5,1,4,3,1,0,0,0.8,0.8,1.0,1.8,78.4,15.68,7.9,1.58,70.68,1B,133.9,17.8,0.25170000000000003,16.8,80.2,The Town → Argo,79.6,Gone Baby Gone → The Town → Argo,70.7,Gone Baby Gone → The Town → Argo → Live by Night → Air,82.6,0.2,0.0,0.6,0.2,0.0,0.0,1,0.2,True,0.51487384268718,0.8854571617448902,0.3524172805224011,0.65031182756082,0.5939931288851408
Bennett Miller,3,0,3,0,3,2,1,0,0,1.0,1.0,1.333,2.333,66.1,22.03,6.66,2.22,77.03,1B,144.3,7.4,0.0956,12.6,80.9,Capote → Moneyball,77.0,Capote → Moneyball → Foxcatcher,,,84.1,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.3333333333333333,True,0.4497606510962349,1.3497185831408252,0.32788607421970345,1.2802851110934497,0.8103863818876926
